Name,Membership,Category,Description,Address,City,Province,telp1,telp2,telp3
CV. BANGUN SARANA MAKMUR,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
              CV.BANGUN SARANA MAKMUR adalah perusahan general trading dan supplier material. Kami berdiri sejak awal tahun 2001, yang berkompetisi dengan cerdas, cermat dan inovatif sehingga dapat bersaing dalam bisnis. Upaya dan usaha kami menjalankan roda perusahaan adalah merupakan perpaduan terbaik dari semua unsur yang kami miliki berharap bisa mempersembahkan yang terbaik untuk pelanggan dan para mitra kerja. VISI menjadi penyedia dan jasa terbaik di indonesia. MISI - Menyediakan berbagai macam material dengan kualitas yang bagus. - Memenuhi kebutuhan pelanggan dan memberikan solusi - solusi yang inovatif. - Membangun kerjasama yang baik. Kami menyediakan berbagai macam bahan bangunan, antara lain : ALUMINIUM COMPOSITE PANEL, ATAP ALDERON, ATAP ROOFTOP, ATAP AMARI, GENTENG ROYAL, ATAP FORMAX, ATAP GALVALUME & ZINCALUME, POLYCARBONATE, SILICONE SEALANT, PINTU DUMA, KUSEN, PLAFOND, etc. https: / / www.youtube.com/ watch? v= IdpnlXEfD-A            ","
              Jl. Prapen Indah C 22, Surabaya            ",surabaya,Jawa Timur,+62 812-4934-3303,+62 812-2200-1910,+62 812-3111-1660
COLOSSAL ART INDONESIA,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
CV. Colossal Art Indonesia
merupakan perusahaan kontraktor yang bergerak khusus pada design dan produksi Pekerjaan Kayu, Metal, Fiber, dan Kriya untuk menunjang skup proyek Interior – Arsitektur, Pameran – Eksebisi, Dekorasi, Fiber Modeling, Advertising, dan General Contractor. Dengan Sistem manajemen ter-integrasi dan terancana serta di tunjang dengan tenaga ahli di bidangnya pada tiap - tiap workshop produksi.
WORKSHOP PRODUKSI 
Untuk memastikan ketepatan delivery aplikasi konsep design, mulai tahun 2008 Colossal Art Indonesia membangun beberapa workshop independent yang terus berkembang yang khusus menangani aplikasi produksi proyek Interior – Arsitektur, Pameran – Eksebisi, Dekorasi, Fiber Modeling, Advertising, dan General Contractor. Dengan adanya supply chain management yang terintegrasi di harapkan dapat menghasilkan sebuah produk yang berkualitas dan harga yang bersaing sehingga menghasilkan Competitive Advantage yang durable.
Colossal Art Indonesia memiliki 4 workshop yang khusus menangani spesifikasi pekerjaan yang berbeda, yaitu :
1. Workshop Khusus Pekerjaan Kayu 
Workshop independent milik sendiri yang khusus menangani semua pekerjaan kayu, multiplek, MDF, PB, IB dan pekerjaan kayu lainnya, mulai dari fabrikasi hingga finishing ( HPL, Vinyl, Duco, Melamic, Digital Printing) dikerjakan di workshop ini. Di dukung dengan tenaga – tenaga ahli di bidangnya dan peralatan yang memadai dan fasilitas gudang yang mencukupi sehingga di harapkan dapat mengaplikasikan design untuk produk kayu yang maksimal. Workshop ini untuk mensuport proyek Interior – Arsitektur, Pameran – Eksebisi, Dekorasi, Fiber Modeling, Advertising, dan General Contractor.
2. Workshop Khusus Pekerjaan Metal 
Workshop independent milik sendiri yang khusus menangani semua pekerjaan Besi, Stainless, Aluminium, ACP, Trust dan pekerjaan metal lainnya, mulai dari fabrikasi ( Cutting, Welding, Cor, Bubut, dll) hingga finishing ( Coating Powder, Spry coating, dll) dikerjakan di workshop ini. Di dukung dengan tenaga – tenaga ahli di bidangnya dan peralatan yang memadai dan fasilitas gudang yang mencukupi sehingga di harapkan dapat mengaplikasikan design untuk produk metal yang maksimal. Workshop ini untuk mensuport proyek Interior – Arsitektur, Pameran – Eksebisi, Dekorasi, Fiber Modeling, Advertising, dan General Contractor.
3. Workshop Khusus Pekerjaan Fiber, Kaca dan Acrylic
Workshop independent milik sendiri yang khusus menangani semua pekerjaan Fiber, Kaca dan Acrylic, mulai dari fabrikasi & Modeling hingga finishing ( Cutting Laser, Emboss, Polin, Bevel, Gravir, dll) dikerjakan di workshop ini. Di dukung dengan tenaga – tenaga ahli di bidangnya dan peralatan yang memadai dan fasilitas gudang yang mencukupi sehingga di harapkan dapat mengaplikasikan design untuk produk metal yang maksimal. Workshop ini untuk mensuport proyek Interior – Arsitektur, Pameran – Eksebisi, Dekorasi, Fiber Modeling, Advertising, dan General Contractor.
4. Workshop Khusus Pekerjaan Furnishing & Kriya 
Workshop independent milik sendiri yang khusus menangani semua pekerjaan Furnishing mulai dari Steyrofoam, kain, kulit, Corrugated, Baloon, craft, foam, dacron dikerjakan di workshop ini. Di dukung dengan tenaga – tenaga ahli di bidangnya dan peralatan yang memadai dan fasilitas gudang yang mencukupi sehingga di harapkan dapat mengaplikasikan design untuk produk furnishing yang maksimal. Workshop ini untuk mensuport proyek Interior – Arsitektur, Pameran – Eksebisi, Dekorasi, dan General Contractor.
Dengan memiliki workshop produksi sendiri kami dapat memastikan kualitasnya. Kami sudah berdedikasi sejak 2008 menjadi sub kontraktor dari berbagai mitra konsultan interior dan arsitektur ternama di berbagai daerah di indonesia. Kami akan berikan solusi terbaik agar dapat bermanfaat bagi perkembangan dan kemajuan bersama. ","
              Jln Gunung Muria No.6 16/07 Krembung            ",Sidoarjo,Jawa Timur,+62 822-4005-0012,+62 822-3305-0020,None
"AAA TIRTA ALAM PERKASA, CV","
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
              TIRTA ALAM PERKASA berdiri sejak 1999 di Surabaya, sampai saat kami fokus pada penjualan Pompa, Mechanical Seal, Root Blower, Pressure Tank dan banyak produk terkait dengan Pompa System dan Kebutuhan Industri. Silahkan hubungi kami di 031-8781563 / 8710195 / 8709624 atau di Hp kami 0811-33-8018            ","
              Penjaringan Sari PS 1 J / 06            ",Surabaya,Jawa Timur,0811338018,None,None
CV DUTA SENTOSA DANJAYA,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
              CV. DUTA SENTOSA DANJAYA merupakan perusahaan yang bergerak dibidang digital weighing scale.Kami Melayani :- Pembuatan jembatan timbang (spesialist pengadaan jembatan timbang baru)- Service jembatan timbang segala merk- Tera ulang /tera baru jembatan timbang- Modifikasi jembatan timbang- Sparepart jembatan timbang ,loadcell ,indikator,juncion box dll- Supplier berbagai jenis timbangan (floor scale, animal scale, begging scale, palet scale, analitical scale dan lain-lain.Merk Indikator yang kami sediakan antara lain :AND, GSC, CAS KOREA, EVERY WEIGHT TRONIK, SONIC, DLL.LOADCELL : KUBOTA BMLS, AND, PT, MK CELL, ZEMIC, KELLI, CAS, FLINTEC, EVERY, TEDEA, DLL.TIMBANGAN DIGITAL , LOAD CELL , TENSION LOADCELL, COMPRESSION / CANISTER LOADCELL, SHEAR BEAM LOADCELL, SINGLE POINT LOADCELL, BENDING TYPE, SPECIAL LOADCELL FOR TANK AND HOPPER, LOADCELL BERGARANSI, WEIGHING INDICATOR , BENCH SCALE, FLOORSCALE , BAGGING SYSTEM, FILLING SYSTEM , CAS KOREA , BERDAGANG DAN SERVIS JEMBATAN TIMBANG , AUTOMATION SYSTEM, WEIGHING CONVEYER, CHECK WEIGHER, TRUCKSCALE dan masih banyak produk lainnya.Kami juga melayani indent loadcell bilamana tidak terdapat di pasaranDikerjakan dengan tenaga berpengalaman di bidang pembuatan jembatan timbang untuk menghasilkan jembatan timbang yg  berkualitas dan akurat.            ","
              Griya Permata Gedangan Blok L2-32, Gedangan Sidoarjo, Jawa Timur, Indonesia.            ",Sidoarjo,Jawa Timur,+62 812-1610-4087,+62 857-8515-2105,+62 812-3570-304
CV. BERKAT JAYA ABADI,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
              Mengambil respon ini sebagai moto, PT. Berkat Jaya Abadi, didirikan di surabaya pada tahun 2001 dengan tujuan untuk berkontribusi pada proses modernisasi, khususnya dalam teknologi ilmiah di indonesia , dan berfungsi sebagai langkah awal untuk pembangunan Indonesia. Dengan kekuatan kita pada teknologi yang baik. Sumber daya manusia yang berpengalaman dalam peralatan laboratorium, PT. Berkat Jaya Abadi menyediakan berbagai layanan kepada Pelanggan kami termasuk konsultasi, riset, instalasi dan layanan purna jual. yang selalu berkesinambungan, Kami unggul dalam memasok alat-alat laboratorium untuk perdagangan yang di terima baik oleh pihak proffesional di Indonesia. PT. Berkat Jaya Abadi menyediakan peralatan di bidang Biomolecular, Bahan Kimia, Surface Aerator, Alat-alat Laboratorium. kita tidak hanya akan membantu mereka untuk membangun laboratorium yang sesuai dengan standar GLP. Tetapi juga membantu perusahaan-perusahaan produksi untuk mendapatkan keuntungan untuk mencapai standar GMP kombinasi peralatan laboratorium canggih dan produk yang tahu bagaimana menjadi dasar penting layanan terbaik yang kami berikan. Pasar Indonesia memiliki potensi masa depan yang cerah di bidang peralatan laboratorium. Sebuah perusahaan yang memiliki Visi dan Misi, seperti Berkat Jaya Abadi, tidak akan puas dengan prestasi yang ada. Bisnis yang kita lakukan adalah Bisnis sciense. Ini juga merupakan tugas yang serius akan menguntungkan negara-negara yang terlibat dalam jangka yang sangat panjang di masa depan. Setiap staf di PT. Berkat Jaya Abadi adalah melaksanakan misi meningkatkan teknologi. Kami sepenuhnya berkomitmen untuk berkontribusi untuk membangun jembatan perdagangan dan teknologi antara Indonesia dan Dunia            ","
              Jl.Wonorejo Permai Timur VI no. 6 (Nirwana Eksekutif Blok EE -111            ",Surabaya,Jawa Timur,+62 813-3044-2375,None,None
"saranabakti, cv","
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
              Sight glass adalah bidang usaha kami. Kami menyediakan sight glass berupa pipe glass maupun circular glass dengan berbagai ukuran. Kami pun juga siap melayani pembelian dengan ukuran yang anda inginkan Untuk informasi lebih jelas, kunjungi situs kami di www.saranabakti.com. Anda bisa mendapatkan banyak informasi tentang kami dengan mudah            ","
              Bendul Merisi Permai S/15            ",Surabaya,Jawa Timur,+62 877-8181-7117,None,None
DEPOT SAFETY,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
              c/o. PT. Citra Total Proteksindo 
Bergerak di bidang Keselamatan dan Kesehatan Kerja [ PJK3 ] Bidang Proteksi Kebakaran. Bidang Kegiatan : Pemasangan dan Perawatan Proteksi Kebakaran meliputi Alat Pemadam Api Ringan (APAR), Instalasi Deteksi Alarm, Hydrant System, Sprinkler System dan System Pemadam Otomatik Integrated.
*ALAT PEMADAM API* Pengecekan, perawatan, servis dan isi ulang, Alat Pemadam Api Kebakaran ( APAR ) dengan berbagai macam merk antara lain : Alat Pemadam Api MAXGUARD, Yamato, Gunnebo, SERVVO, ARINDO, INDOKA, VIKING, PYROMAX, APPRON, CHUBB, STARVVO, VULCAN, FIROTECT, ALPINDO, GUARDALL, PROTECT, dll. Dengan segala jenis media racun api yang digunakan, seperti : ABC POWDER, BC POWDER, HCFC 123, HALOTRON, NAF P IV, CARBON DIOXIDE CO2, BUSA AB, FAOM LIQUID ( AFFF ), Vulcan AF 21, AF 31 (WATER BASED), AF 11, dll. 
Dengan berbagai type, seperti : Portable, Trolly ( Pakai Roda) & Thermatic System, dengan harga yang kompetitif, ekonomis, bergaransi dan jaminan kualitas yang baik sesuai kebutuhan anda, melayani antar jemput atau layanan ditempat Anda.
*FIRE ALARM SYSTEM*
Jasa Pemasangan Baru Instalasi Fire Alarm System dan Jasa Pengecekan Teknis, Perawatan (Maintenance) Fire Alarm System, dengan berbagai macam merk antara lain : APPRON, HOOSEKI, HORINGLIH, HONGCHANG, NOTIFIER, dll.
*FIRE HYDRANT SYSTEM*
Jasa Pemasangan Baru Instalasi Fire Hydrant System dan Jasa Pengecekan Teknis, Perawatan (Maintenance) Fire Hydrant System, dengan berbagai macam merk antara lain : Fire Hydrant APPRON, VENUS, X-FIRE, HOOSEKI, GUNNEBO, ZEKI, OZEKI, ALPINDO, FIROTECT, dll.
*FIRE SPRINKLER SYSTEM*
Jasa Pemasangan Baru Instalasi Fire Sprinkler System dan Jasa Pengecekan Teknis, Perawatan (Maintenance) Fire Sprinkler System, dengan berbagai macam merk antara lain : Fire Sprinkler APPRON, TYCO, SHILLA, NATIONAL, VIKING, dll.
*FIRE INSTALATION SYSTEM*
Jasa Pemasangan Baru Instalasi Fire System dan Jasa Pengecekan Teknis, Perawatan (Maintenance) Fire System, dengan berbagai macam jenis fire system antara lain :  FIRE FOAM SYSTEM, NOVEC 1230 KIDDE, NOVEC 1230 EDWARD, FM 200, CO2 FIRE SYSTEM, FIRE WATER SYSTEM, FIRE DETECTION SYSTEM, HYGOOD, KIDDE SERIES, TYCO, NATIONAL, SYSTEM SENSOR, HONEYWELL, FENWAL, dll.
*VISI DAN MISI*
Menjadi perusahaan keamanan yang terdepan dalam bidang Suplier Alat Proteksi Keamanan dan Service serta instalatir segala macam peralatan keamanan bidang proteksi kebakaran. Memberikan nilai kepuasan terbaik bagi pelanggan melalui harga terbaik, kompetitif, produk dan pelayanan berkwalitas serta garansi yang panjang terjamin mutu produk yg berkelas. ","
              Jl. Sugeng Jeroni No. 72  Yogyakarta            ",Jogja,Daerah Istimewa Yogyakarta,+62 811-2508-699,None,None
PT Gecko Indonesia,"
PREMIUM RUBY
",Mesin & Peralatan Las,"
              Liquid and Air HandlingIndustrial Equipment Engineering ContractorService and Maintenance HVACUntuk pembelian atau pemesanan bisa menghubungi nomor telepon 021-29557452,
Inge    : 0816719556 / 081586477069 ","
              Menara Rajawali, Level 7-1Jl. DR Ide Anak Agung Gde AgungKawasan Mega KuninganJakarta Selatan | Contact : 0816719556             ",Jakarta Selatan,DKI Jakarta,+62 816-719-556,None,None
CV. AIR MAS,"
PREMIUM RUBY
",Mesin & Peralatan Las,"
              Air Mas merupakan Perusahaan Dagang, Importir dan Supplier untuk kebutuhan Industri seperti : Valve, Pipa, Flange, Fitting, Instrument, Spare Part Boiler dan Pneumatic. Dengan berbekal pengalaman yang cukup lama, kami berkomitmen untuk memberikan solusi, cepat delivery tepat waktu, penyediaan barang lengkap dan pelayanan cepat.Untuk Informasi Lebih Lanjut Hubungi :
CV. AIR MASJl. Pejagalan I No. 55 RT 013 RW 003 Pekojan, Tambora, Jakarta Barat
021 - 6983 7055 / 6902 4270811918080 0811915050 081311178080www.airmas55.com ","
              JL. Pejagalan I no. 55 RT 013 RW 003 Pekojan Tambora Jakarta0811918080 0811915050 081311178080             ",Jakarta,DKI Jakarta,+62 811-918-080,None,None
Bengkel Kitchen,"
PREMIUM RUBY
",Mesin & Peralatan Las,"
Bengkel kitchen merupakan branch dari PT Primastian Metal Pertama, Yang telah Berpengalaman 20 tahun lebih dalam Industri Kitchen Equipment berbasis Stainless.
 
Kami mengerjakan Beberapa group, Seperti ;


 Mayapada group( Hospital )
 Freeport Mining
 Texas Fried Chiken
 Sederhana Bintaro
 Fish Streat
 School Food (Korean food)
 Jakarta Internasional School
 Horisson Hotel
 Metland Hotel
 Pangan Sari Utama (Catering)


 
Memiliki fasilitas pabrikasi di Jakarta Timur, dan Layanan Purna Jual 
Berbekal dengan pengalaman kami, Kami siap membantu anda dalam perecanaan Kitchen Equipment Restorant maupun segala kebutuhan berbasis Stainless steel
Kami juga memberikan layanan untuk pembuatan Instalasi Gas dan Instalasi Duckting
 
Visi Perusahaan :
 
” To be Indonesia best leading Kitchen Company "" (Menjadi Leader dalam perkembangan Industri Kitchen Equipment Di Indonesia)
 
Misi Perusahaan : 
 
“ Memahami tentang visi kami dan bagaimana menjadikannya menjadi kenyataan, dengan pengalaman dan pelayan terbaik kami ”Instagram : Bengkel_kitchen
 ","
              Jalan Terusan pangrango no 68, Jatibening 1. Pondok Gede Bekasi 17421, Jatibening Baru, Pondok Gede, Bekasi City, West Java 174110878-8783-2021 https://g.co/kgs/jf2GLb            ",Jakarta Timur,DKI Jakarta,+62 878-8783-2021,None,None
PT. GENTA ABADI WIBAWA ESA,"
PREMIUM RUBY
",Mesin & Peralatan Las,"
PT. GENTA ABADI WIBAWA ESA
Kami Menerima Jasa Bending Besi Profile, Siku, H-beam, Pipa
Kami menerima jasa pengerolan untuk plat (ss, hardox, dll),
TEBAL sampai :100mm (tergantung lebar plat)
LEBAR sampai : 2800 mm (tergantung tebal plat).
Minimum diameter 450mm
Kami menerima jasa pembuatan bodem
DIAMETER sampai : 4500mm 
Kami menerima jasa bubutan, machining, fabrikasi.
Harga yg kami berikan sangat kompetitif, harga bagus
dapat di cek juga dalam website kami di : www.gentaabadi.com
Ps: Semua foto yg kami upload dan semua mesin adalah milik cv. genta abadi
Facebook : https://www.facebook.com/profile.php?id=100014588445509
Blogspot : http://jasabendingpipabesi.blogspot.com/
website : www.gentaabadi.com
Lokasi workshop:
Jalan Kp. Muhara no. 24
Bantar Jati Kelapa Nunggal
Gunung Putri - Bogor
Goggle Maps :
https://goo.gl/maps/XUt79r1v3Lo
 
Contact person:
MARTIN (081285513785) ","
              Jl. Kelapa Nias 8 PA 22 No.8 - Kelapa Gading  ",Jakarta Utara,DKI Jakarta,+62 812-8551-3785,None,None
PT Yasindo Jaya Bersama,"
PREMIUM RUBY
",Mesin & Peralatan Las,"
              TOOLS │ TECHNICAL │ WORKSHOP │ MACHINERY │ GENERAL EQUIPMENT SUPPLIES            ","
              Ruko permata ancol,blok L no 12, Jl RE Martadinata ,pademangan-jakut 14420 ",Jakarta Utara,DKI Jakarta,+62 813-3713-2383,None,None
PT. SARANA TEKNIK,"
PREMIUM RUBY
",Mesin & Peralatan Las,"
Selamat datang di website www.sarana-teknik.co.idemail : SARANAGROUP@CBN.NET.IDPT. Sarana Teknik berdiri sejak Oktober 1998 adalah Perusahaan yang menjadi distributor transmisi tenaga mekanik & produk motor listrik. Dengan penghargaan dari custumer akhir nya kami menjadi di kenal dengan Stokist pada product sebagai berikut : BALDOR MOTOR DODGE COUPLING - DODGE BEARING FALK COUPLING REXNORD COUPLING - REXNORD CHAIN ADDAX COUPLING , THOMAS, FENNER BELT COUPLING PULLEY , SIHI PUMP, KOSHIN GEAR PUMP, SOUTHERN CROSS PUMP, EBARA PUMP, FRANKLIN SUBMERSIBLE PUMP, KENFLO PUMP, BEARING, BANDO BELT, CONTINENTAL CONVEYOR BELT MARTIN, LINK BELT, HITACHI, MTK, NIKKEN, KHK, KTR, KB PENTA POWER, CUTES INVERTER, TOSHIBA INVERTER, DELTA INVERTER, KBMM, TECO MOTOR, SIEMENS MOTOR, YUEMA ELECTRIC MOTOR, TSUBAKI POWER HELICAL DRIVE REDUCER, KOP-FLEX, TB WOOD' S, FLENDER, NBK, KTR, MITSUBOSHI, CENTA, EBARA, MOTOVARIO , MOTOVARIO GEARBOX , MOTOVARIO INDONESIA , MOTOVARIO WORM GEAR , BONFIGLIOLI , BONFIGLIOLI INDONESIA , BONFIGLIOLI RIDUTTORI , BONFIGLIOLI GEARMOTOR, dll.Untuk informasi dan pemesanan Hubungi Kami :Head Office PT. Sarana TeknikKompleks Perkantoran Sunter Permai Blok B.11, Jl. Danau Sunter Utara Kav. K-2, Sunter Agung Jakarta 14350 IndonesiaPhone : ( 021) 651-9582 ( Hunting)Fax : ( 021) 65305868 – 6400893Fax Bebas Pulsa : 0800-1-666-777Email : sarana@bit.net.id // saranateknik@cbn.net.idWebsite : www.sarana-teknik.comBranch OfficeA. CikarangSimprug Plaza Blok A2 No.11, JABABEKA 2 Cikarang - BekasiPhone : ( 021) 8932 4575, 8932 4587Fax   : ( 021) 8932 4530Email : sarana_ cikarang@ cbn.net.id // saranagroup@cbn.net.idAttn. BAPAK FARID ILHAMSYAHB. SurabayaRuko Sentra Tropodo Blok C-7 Jl. Raya Tropodo No. 115, Waru – SurabayaPhone : ( 031) 8685823–24Fax   : ( 031) 8685825Email : sarana_ surabaya@cbn.net.id/ saranagroup@cbn.net.idAttn. BAPAK JUANDI/ NANANG ","
              Komplek Perkantoran Sunter Permai Blok B11 Jl. Danau Sunter Utara Kav. K-2 Sunter Agung TEL 6519682EMAIL : SARANAGROUP@CBN.NET.ID            ",Jakarta,DKI Jakarta,+62 815-1968-4035,None,None
Sugi Jaya,"
PREMIUM BLUE ONYX
",Mesin & Peralatan Las,"
 
 
Terima Jasa Bongkar Rumah, Gedung & Bangunan Tua  Kami TIM BONGKAR PROFESIONAL melayani pekerjaan proyek bongkar gedung , bongkar rumah, bongkar jembatan, bongkar jalan, bongkar pabrik, bongkar gudang, bongkar ruangan perkantoran dan semua pekerjaan bongkaran lain. Jasa bongkar kami menawarkan harga yang kompetitif, dengan pengerjaan yang cepat dan profesional. Selain menerima jasa bongkar kami juga menerima...
 
 
 
Terima Jasa Bongkar Rumah, Gedung & Bangunan Tua  Kami TIM BONGKAR PROFESIONAL melayani pekerjaan proyek bongkar gedung , bongkar rumah, bongkar jembatan, bongkar jalan, bongkar pabrik, bongkar gudang, bongkar ruangan perkantoran dan semua pekerjaan bongkaran lain. Jasa bongkar kami menawarkan harga yang kompetitif, dengan pengerjaan yang cepat dan profesional. Selain menerima jasa bongkar kami juga menerima...
 

 
 
 
  ","
              GG Mandalika V rt 008 rw 006 Tanjung duren selatan Grogol petamburan jakarta barat            ",Jakarta Barat,DKI Jakarta,+62 812-8025-2772,None,None
TEKNIK MANDIRI,"
PREMIUM BLUE ONYX
",Mesin & Peralatan Las,"
Teknik Mandiri adalah sebuah perusahaan yang khusus memfokuskan diri dalam memenuhi kebutuhan industri,Rumah tangga,Proyek dan Automotive di bidang produk mechanical, electrical,handtools,welding,safety,dan Lifting pneumatic Equipment  Visi: Menjadi yang terbaik di antara yang terbaik.  Misi: Menjadikan Teknik Mandiri sebagai partner Industry, Rumah Tangga, Proyek dan Automotive dalam menghadapi tantangan dan menyongsong kesempurnaan dimasa depan.  Kami bekerja keras dan selalu melakukan yang terbaik untuk melayani pelanggan-pelanggan dimanapun dan kapanpun dalam memberikan informasi yang akurat dan solusi yang tepat pada saat dibutuhkan.Info Produk & Order Hubungi :Phone : 021-5644267    Mobile : 0812 1214 3333( Call/WA)Email : teknikmandiriindo@gmail.com ","
              Jl. Setia Warga 8 No.40 Rt 10/11 Grogol Petamburan, Jakarta Barat            ",Jakarta Barat,DKI Jakarta,+62 812-1214-3333,None,None
CV. PROTECH SERVICE INDONESIA ,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
Menyediakan produk teknik mesin stok jakarta , assesories utk heavy equipment , pertambangan industri , design tata udara exhaus fan industri, Anti vibration mounting , spring mounting for genset pump chiller Exhaust Fan cooling tower, damper , BONPET Inno automatic fire extingusher, Mechanical seal Burgmann ,kebutuhan workshop enginering , Loctite , Permatex, Bakerlok ,GOJO hand cleaner  Westers cold galvanish compound 8008 , recoil set V coil, Bakerlok 19950. Tersedia macam produk wiremesh & screen stainless steel utk industri dan comersial. Sunflex industial & hidrolik hose high pressure hose & coupling CEJN, WIKA SCHUH pressure gauge, LOCTITE Henkel, PERMATEX , DEVCON titanium Ceramic stainless steel putty ,plastik steel , Belzona fast metal Putty ,Polymer , Flover compound Felpro for lapping compound, Hylomar Universal Blue M Aerograde PL 32 , roda troley Edly Der Sheng . utk keterangan lebih lanjut mhn bisa hub Sugiyono 0815-18-24775 atau 0815-10-387900. Perusahaan PKP terdaftar di KPP Kembangan email : protechserviceindonesia@gmail.com""WE DO OUR BEST  TO SERVE YOU"" ","
              Jl. Meruya Selatan DPR RI I no.17A . ( H. Merin ) , meruya selatan , Jakarta Barat 11650            ",Jakarta Barat,DKI Jakarta,+62 815-1824-775,None,None
Pt Cahaya Bertha Utama,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
PT CAHAYA BERTHA UTAMA sebagai stockies dan distributor untuk produk material steel bagi perindustrian & project di Indonesia. Kami spesialis dalam mensupport ( mensuply ) kebutuhan proyek – proyek industri seperti : Oil & Gas, Pipelines, Konstruksi, Pembangkit Listrik ( Power Plants ) , Pembuatan Kapal ( Ship Building ) , Boiler, Pulp & Paper, Chemical, Dll. Adapun material yang dapat kami suply sebagai berikut : * PIPA : Carbon steel, Galvanis ( Welded & Seamless ) API 5L, A 106 Gr. B, A 53 Gr. A/ A 53 Gr. B, Gr.X 52 Size : ½ ” – 32” Spiral Welded Steel Line Pipe Size : ½ ” – 120” Stainless Steel Pipe SUS 304, 304L, 316, 316L Size : ½ ” – 24” Alloy Steel Pipe A333 Gr. 6, A335 P5, P11, P12 Tubing SS 316, 316L * Fitting : Elbow Tee Reducer Concentric & Eccentric Union Coupling Half Coupling Hex Plug Thredolet Weldolet Sokolet Dll Sch 10, 20, 30, 40, 60, 80, 120, 160 Class # 150, # 1000, # 2000, # 3000, # 6000 Carbon Steel : ASTM/ ASME SA234 WPB, WPC, WPL6, A 105 Alloy steel: ASTM/ ASME SA234 WP5, WP9, WP11, WP12, WP22, WP91 * Flange Weld neck Flange Slip On Flange Blind Flange Socket Weld Flange Lap Joint Class # 150, # 300, # 600, # 900, # 1500, # 2500, JIS 10K, PN 10, 16 Dll Matr’ ASTM A105 ASTM A182 304, 304L, 316, 316L ASTM A350 LF 2 * Valve Gate Valve Glove Valve Check Valve Ball Valve Butterfly Valve Knife Gate Valve Strayner Type : ANSI, JIS, PN Matr’ A 105, A216WCB, A 350 LF2, SS 304, 304L, 316, 316L Brand : Kitz, Tomoe, Toyo, GLT, James Bury * Steel Construction H – Beam IWF Steel Angle Assental Plate Channel U CNP Matr’ SS 400, A36, A 516 Gr. 70, SS 202, SS 304, 304L, SS316, 316L Pressure Vessel, Boiler Plate Dll RUBBER HOSE INDUSTRIAL, FLEXIBLE METALIC HOSE, HIDRAULIC HOSE, FLEXIBLE RUBBER HOSE, CAM LOCK, QUICK COUPLING, FIRE HOSE, DAN PRODUK-PRODUK STEEL DAN HARDWARE LAINNYA Untuk kepuasan client, kami Pt Cahaya Bertha Utama memberikan pelayanan maksimal berupa pengiriman material untuk wilayah JABODETABEK dengan tepat waktu tanpa biaya tambahan, dan selalu siap melakukan Quality Test untuk semua produk yang ditawarkan serta dapat melengkapi Sertifikat produk yang di jual.
 

Pt Cahaya Bertha Utama
MGK Kemayoran LT GF Blok A7 No 08
Jl Angkasa Kav 8-6 Kemayoran jakarta Pusat 10610

Contact Person : Ita CahayaNo Tlp  : 02165865935No Fax  : 02165865935
Mobile  : 081211663830Mobile  : 081343370422
Email   :  cb_utama@yahoo.com ","
              Pt Cahaya Bertha Utama MGK Kemayoran LT GF Blok A7 No 08Jl Angkasa Kav 8-6 Kemayoran jakarta Pusat 1061002165865935 081211663830            ",Jakarta Pusat,DKI Jakarta,+62 812-1166-3830,+62 813-4337-0422,None
